"comments","facebookId","facebookUrl","feedbackId","likes","media/0/__isMedia","media/0/__typename","media/0/accent_color","media/0/id","media/0/ocrText","media/0/photo_image/height","media/0/photo_image/uri","media/0/photo_image/width","media/0/url","pageName","postId","shares","text","time","timestamp","topLevelUrl","url"
"19","100050577725723","https://www.facebook.com/profile.php?id=100050577725723","ZmVlZGJhY2s6ODM3Njc0NDk0NTk1MTM0","728","Photo","Photo","FF0D0D0D","837674187928498","May be an image of mourning dove and nest","386","https://scontent.flas1-1.fna.fbcdn.net/v/t39.30808-6/345625685_618470790340527_1876062974948927141_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=JCjjjzzCPMYAX9dsEvo&_nc_ht=scontent.flas1-1.fna&oh=00_AfAeFyfYGUZ9VdQeNPdwCGmhvaDcEnE9D27VySKG_jzIdg&oe=64663EE4","669","https://www.facebook.com/photo/?fbid=837674187928498&set=a.269514028077853","هــداك الهبـول","837674494595134","0","حتى الحمام في الموزمبيق مش قادر 
يكوِّن نفسه ويبني عش مثل الناس 
#وهيكي..🌝","2023-05-11T13:07:40.000Z","1683810460","https://www.facebook.com/100050577725723/posts/837674494595134","https://www.facebook.com/permalink.php?story_fbid=pfbid02VC8mDDGivfphJmBb9KJJEti6GC6j1CaYRhg3U6N4j2V1NsNdweywKU7duQb1xVTyl&id=100050577725723"
"64","100050577725723","https://www.facebook.com/profile.php?id=100050577725723","ZmVlZGJhY2s6ODM3NjcyNDkxMjYyMDAx","659","Photo","Photo","FFF8E7D7","837672181262032","May be an image of duckling, swan and text","514","https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/345625733_926596945315149_5047722205529309980_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=UdjYReGqnrkAX9JKHX4&_nc_ht=scontent-ord5-1.xx&oh=00_AfDdDunB3m3hsxjZT9w09pJHVg0gb7dhBD8xFBlw_HGE7w&oe=6467646D","600","https://www.facebook.com/photo/?fbid=837672181262032&set=a.269514028077853","هــداك الهبـول","837672491262001","2","يبدو انه الولد الوحيد على 3 بنات 
#وهيكي..🌝","2023-05-11T13:03:25.000Z","1683810205","https://www.facebook.com/100050577725723/posts/837672491262001","https://www.facebook.com/permalink.php?story_fbid=pfbid0221uUdLpdcCC8Ta8p2uFQoUU7tahTvW3L2VXiHjfENrsEXQxo54NBkGAZExvvQSYCl&id=100050577725723"
"32","100050577725723","https://www.facebook.com/profile.php?id=100050577725723","ZmVlZGJhY2s6ODM3NjY4ODQxMjYyMzY2","682",,,,,,,,,,"هــداك الهبـول","837668841262366","1","#زوجة_تقول_لزوجها : 💡
مابدياك تكون متل الكهربا فجأة تختفي ومابعرف ايمتا ترجع .. 
بدي تهتم فيني متل القـ ـناص عيونك 100‎%‎ 
وكون غالية عليك متل الدولار 
وبقية النسوان متل الليرة .. 
ومعزتي بقلبك دوم بارتفاع متل الأسعار .. 
حسسني إنو فراقي متل جرة الغاز 
ومتل طاسة المازوت لما بتخلص .. 
وانك بتفرح برجعتي متل رجعة الانترنت ..
حسسني اني متل ربطة الخبز 
بتوقف عالدور لتحصل عليي ..
وتخبيني من عيون الناس ..
وداريني متل مابداري موبايلك 
لحتى مايخلص شحنه .. 
وشكرن وعفون ومنتاز 
#وهيكي..🌝

فقرة الشوق نار 
من كتاب هبابيل ؛ ولكن ..","2023-05-11T12:55:58.000Z","1683809758","https://www.facebook.com/100050577725723/posts/837668841262366","https://www.facebook.com/permalink.php?story_fbid=pfbid02qRVG4g9KLBHTSJUTLYkvcrNcZiJHUuYsti4jAKwg2SCM26Ee71wXcEzdymjJ3Kncl&id=100050577725723"
"35","100050577725723","https://www.facebook.com/profile.php?id=100050577725723","ZmVlZGJhY2s6ODM3NjY1OTcxMjYyNjUz","437","Photo","Photo","FF101E1F","837665581262692","May be an image of 1 person, leather wallet, soap and hospital","640","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/345659203_938463060739012_7398121678482616963_n.jpg?stp=dst-jpg_s640x640&_nc_cat=108&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=LN_dgpTPjtYAX9H9vS3&_nc_ht=scontent-atl3-1.xx&oh=00_AfD8e2Btrsk8zPteU0_XeZmiYWfXxC9Y8OBdHtGOHZEN2w&oe=6465F45D","512","https://www.facebook.com/photo/?fbid=837665581262692&set=a.269514028077853","هــداك الهبـول","837665971262653","0","#مُتداول :💡
الرجال يغيرون الجزادين فقط 
عندما تشتري المرأة واحد جديد لهم.. 
#وهيكي..🌝","2023-05-11T12:49:13.000Z","1683809353","https://www.facebook.com/100050577725723/posts/837665971262653","https://www.facebook.com/permalink.php?story_fbid=pfbid02YC79TJCof66maafQWwVgejfRNQ4tBW6DXVELoXrzQ7DKtAYA6j1Q2UYG8GYVkNcnl&id=100050577725723"
"37","100050577725723","https://www.facebook.com/profile.php?id=100050577725723","ZmVlZGJhY2s6ODM3NjY1MDkxMjYyNzQx","637","Photo","Photo","FF6F5B54","837664911262759","May be an image of 2 people, hair brush and comb","426","https://scontent.fewr1-6.fna.fbcdn.net/v/t39.30808-6/345629214_1431616620988123_7343468982377804591_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=eoB9oeui3mMAX9GSYv3&_nc_ht=scontent.fewr1-6.fna&oh=00_AfDMeywWFjRZRmH9YlaBvqhXo-WMXSdc157zxdInOCo80A&oe=6467017D","640","https://www.facebook.com/photo/?fbid=837664911262759&set=a.269514028077853","هــداك الهبـول","837665091262741","0","#وهيكي..🌝","2023-05-11T12:47:26.000Z","1683809246","https://www.facebook.com/100050577725723/posts/837665091262741","https://www.facebook.com/permalink.php?story_fbid=pfbid0XocLdXzJ1TUXwUYHkWuzrLB5CuK9Sh2d5uDy29ccGFmA4hdepghUypguTKKs9Tbyl&id=100050577725723"
"8","100050577725723","https://www.facebook.com/profile.php?id=100050577725723","ZmVlZGJhY2s6ODM3NjYzOTgxMjYyODUy","457",,,,,,,,,,"هــداك الهبـول","837663981262852","0","بتوجيه وزير_الداخلية، اللواء محمد رحمون إعفاء كل السوريين الذين تم إجلاؤهم من السوادان وعادوا إلى أرض الوطن من أمر تصريف الـ ١٠٠ دولار عند الوصول.","2023-05-11T12:44:50.000Z","1683809090","https://www.facebook.com/100050577725723/posts/837663981262852","https://www.facebook.com/permalink.php?story_fbid=pfbid0354PTmdaGRSsspX4cEFeunXt6RqDvwmMNnAk4HPpg3t1b9xJSxB63P1JrQ8sgDibzl&id=100050577725723"
"31","100050577725723","https://www.facebook.com/profile.php?id=100050577725723","ZmVlZGJhY2s6ODM3NjYxMzE3OTI5Nzg1","798",,,,,,,,,,"هــداك الهبـول","837661317929785","0","لما بدك تحطي أيلاينر 
اتأكدي من عيونك اذا كبار 
وقتها شطيها على راحتك 
وطالعي كليوباترا اللي جواتك 
وشكرن وعفون 
#وهيكي..🌝","2023-05-11T12:40:34.000Z","1683808834","https://www.facebook.com/100050577725723/posts/837661317929785","https://www.facebook.com/permalink.php?story_fbid=pfbid0scAyazY3ftW67vt3oVF8kHPwDSnxgkrJL2KYM5UBB73XCJ4Ghu6FMw7KWyA2cH24l&id=100050577725723"
"29","100050577725723","https://www.facebook.com/profile.php?id=100050577725723","ZmVlZGJhY2s6ODM3NjU5NTIxMjYzMjk4","359","Photo","Photo","FF95876C","837659444596639","May be an image of ‎tea, tea maker and ‎text that says '‎بدون سکر بالسكر‎'‎‎","540","https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/345650240_6827439687284724_5980369253575034504_n.jpg?stp=dst-jpg_p180x540&_nc_cat=108&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=enn-aqki9M8AX_Z_nvp&_nc_oc=AQm5ufkwS0rEGfsoMAdC4iy24oXEDx3lx_AIjKrFbAr-m9V1-KFxdBICmlZuc-1FRmI&_nc_ht=scontent-lga3-1.xx&oh=00_AfAA-2_551hEx28zWeex1ELVm7nZfxwsa-63C84EH6EU1A&oe=64675171","512","https://www.facebook.com/photo/?fbid=837659444596639&set=a.269514028077853","هــداك الهبـول","837659521263298","1","تنمية المواهب 
وشكرن وعفون 
#وهيكي..🌝","2023-05-11T12:36:26.000Z","1683808586","https://www.facebook.com/100050577725723/posts/837659521263298","https://www.facebook.com/permalink.php?story_fbid=pfbid032UYxZa5UhZWN5zFuyjPfnYpcqHRc7uiT9CmzpKGzATuAtxNe7epiWYSFcmDUTx39l&id=100050577725723"
"8","100050577725723","https://www.facebook.com/profile.php?id=100050577725723","ZmVlZGJhY2s6ODM3NjU3NjY3OTMwMTUw","246","Photo","Photo","FF72716D","837657641263486","May be an image of text","464","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/345633017_265435899275712_3667554920496336484_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=mu0oGJY-rhkAX-Q47tv&_nc_ht=scontent-dfw5-1.xx&oh=00_AfBrQHgRyD7j48H7GZpAPY_Ggd-u9rTYJJ5UrVDGiVCdow&oe=6465F1E9","480","https://www.facebook.com/photo/?fbid=837657641263486&set=a.269514028077853","هــداك الهبـول","837657667930150","0","#مُتداول :💡
#وهيكي..🌝","2023-05-11T12:31:50.000Z","1683808310","https://www.facebook.com/100050577725723/posts/837657667930150","https://www.facebook.com/permalink.php?story_fbid=pfbid028QnMCNGAWhiYPdrStgh3rJYYzySLjTgEf5merXRTFsp57NcZiQ8SiMnPEPebgtZ7l&id=100050577725723"
"154","100050577725723","https://www.facebook.com/profile.php?id=100050577725723","ZmVlZGJhY2s6ODM3NjU1NjU3OTMwMzUx","1484",,,,,,,,,,"هــداك الهبـول","837655657930351","4","""لا يُسمى الرجُل رجُلًا حتى ننظُر إلى زوجتهِ، أعزيزةٌ هِي أَم مُهانة.""
#وهيكي..🎼","2023-05-11T12:26:49.000Z","1683808009","https://www.facebook.com/100050577725723/posts/837655657930351","https://www.facebook.com/permalink.php?story_fbid=pfbid02hen5EGMRwzL4QDCCGXngPzB9FyWNT15oWKdJp5ZYUMFtdKNajjNBxy1Q7kCExLjDl&id=100050577725723"
"43","100050577725723","https://www.facebook.com/profile.php?id=100050577725723","ZmVlZGJhY2s6ODM3NjUwNTk0NTk3NTI0","496","Photo","Photo","FF92958C","837650464597537","May be an image of 1 person, Abyssinian cat, kitten and tinfoil","600","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-6/345639637_789002735787238_8924013731456839096_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=u8pLvTSqBVMAX-qcD1l&_nc_ht=scontent-mia3-2.xx&oh=00_AfBqdEc9QbwWA8gPDOAX5iQ1fi1BDR2JYUbhGy_9RMegow&oe=646699C8","522","https://www.facebook.com/photo/?fbid=837650464597537&set=a.269514028077853","هــداك الهبـول","837650594597524","1","- شو مفكر حالك 
رح تضل اكل شارب نايم ببلاش .!!.
#وهيكي..🌝","2023-05-11T12:16:05.000Z","1683807365","https://www.facebook.com/100050577725723/posts/837650594597524","https://www.facebook.com/permalink.php?story_fbid=pfbid024QAZFvKJvZXZTDKiX9pm3snryXX1aK8AQ4NYfSDCsGaomYXQxQEpLjYTF58JbVTxl&id=100050577725723"
