"comments","facebookId","facebookUrl","feedbackId","likes","media/0/__isMedia","media/0/__typename","media/0/accent_color","media/0/id","media/0/ocrText","media/0/photo_image/height","media/0/photo_image/uri","media/0/photo_image/width","media/0/url","pageName","postId","shares","text","time","timestamp","topLevelUrl","url"
"145","100075468657784","https://www.facebook.com/profile.php?id=100075468657784","ZmVlZGJhY2s6MjU2MDk5NTY2OTE1NjYz","44","Photo","Photo","FF495C84","256099546915665","May be an image of ‎1 person, dental floss and ‎text that says '‎14.05.2023 فرصة جديدة من زاد مطلوب مساعدة سنية لعيادة بالشعلان مع راتب جيد جدا التواصل عبر الواتساب 0944292708‎'‎‎","526","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/346764870_760064979148925_6290152130238105405_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=Rn-FXwaVZRoAX9suUEx&_nc_ht=scontent-iad3-2.xx&oh=00_AfBgJblCjOcdP3TLFE319wGc_WwIafpVCMcGX9_F88r43g&oe=64662665","526","https://www.facebook.com/photo/?fbid=256099546915665&set=a.174745415051079","ZAD jobs","256099566915663","60","#زاد
مطلوب #سكرتيرة
إعجاب 👍 ثم تعليق لتصلك التفاصيل 

#فرص_عمل #فرصةعمل #فرصة_عمل #فرصة #فرصه #فرص #عمل #شغل #شاغر #شواغر #توظيف #وظائف #وظيفة #شعلان #اسنان #سنية #عيادة
 #HR #Recruitment #employment #vacancies  #cv #jobs #job #jobseekers #jobsearch #opportunity #vacancy","2023-05-14T14:40:35.000Z","1684075235","https://www.facebook.com/100075468657784/posts/256099566915663","https://www.facebook.com/permalink.php?story_fbid=pfbid0JsmqjFcofMNgrQJ4HYRYxVqzibXj9SXq7JQeUArzsdZXY1RrDxNLdZCzx74ayjzQl&id=100075468657784"
"444","100075468657784","https://www.facebook.com/profile.php?id=100075468657784","ZmVlZGJhY2s6MjU1NTMwMTEwMzA1OTQy","209","Photo","Photo","FFFFFFFF","255530073639279","May be an image of ‎map and ‎text that says '‎زاد فرص عمل unrwa الاونروا‎'‎‎","503","https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/347080100_939798564009099_6061632929149367621_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=V8WEMM8OwqwAX9-Qc9W&_nc_ht=scontent-bos5-1.xx&oh=00_AfBhM66k3SHAYqSDNVIEjMgJfRlsftORguYBx9Y51PG-Cw&oe=64666821","600","https://www.facebook.com/photo/?fbid=255530073639279&set=a.174745415051079","ZAD jobs","255530110305942","24","#زاد
عدة فرص بالانروا ٢ منها بالشام 
إعجاب 👍 ثم تعليق لتصلك التفاصيل 

#فرص_عمل #فرصةعمل #فرصة_عمل #فرصة #فرصه #فرص #عمل #شغل #شاغر #شواغر #توظيف #وظائف #وظيفة #منظمات #جمعيات
 #HR #Recruitment #employment #vacancies  #cv #jobs #job #jobseekers #jobsearch #opportunity #vacancy #ngo #UNRWA","2023-05-13T14:45:57.000Z","1683989157","https://www.facebook.com/100075468657784/posts/255530110305942","https://www.facebook.com/permalink.php?story_fbid=pfbid0Ci13fK78KbyZasrttyGfhVNM3xJuN9K1odASq8jcyoy6NQB7WbDa8vGQfmkM3xqKl&id=100075468657784"
"636","100075468657784","https://www.facebook.com/profile.php?id=100075468657784","ZmVlZGJhY2s6MjUzOTUyNjIzNzk3MDI0","295","Photo","Photo","FF1651A1","253952600463693","May be a graphic of banner, poster, office and text that says 'U N DP VACANCY'","376","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/345599342_124610533919535_2921891532220573706_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=LEQvBp38nd4AX-oODOR&_nc_ht=scontent-dfw5-1.xx&oh=00_AfAIw_o-hREzLwSWU6MceHjSnScus9gbbD0-W_LiprX7-g&oe=64674382","720","https://www.facebook.com/photo/?fbid=253952600463693&set=a.174745415051079","ZAD jobs","253952623797024","67","#زاد
اكتر من فرصة لدى الأمم المتحدة بال💰💵 😍

إعجاب 👍 ثم تعليق بتصلك الفرص ع الماسنجر

#فرص_عمل #فرصةعمل #فرصة_عمل #فرصة #فرصه #فرص #عمل #شغل #شاغر #شواغر #توظيف #وظائف #وظيفة #منظمات
 #HR #Recruitment #employment #vacancies  #cv #jobs #job #jobseekers #jobsearch #opportunity #vacancy #ngo #UN #UNDP #UNHCR","2023-05-10T16:09:16.000Z","1683734956","https://www.facebook.com/100075468657784/posts/253952623797024","https://www.facebook.com/permalink.php?story_fbid=pfbid0TKoJwPUTR7ZehBmrzwyQsFcu2MUXvRDjbpPvtEmHMGf1nJQseX77tc23HHXTe4cwl&id=100075468657784"
"48","100075468657784","https://www.facebook.com/profile.php?id=100075468657784","ZmVlZGJhY2s6MjUzODkxMzcwNDY5ODE2","79","Photo","Photo","FFBE1A21","253891343803152","May be an image of bread, pie, poster and text","526","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-6/346260357_269616815507005_1903988276609809014_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=rs2wa7pwsxMAX_9ny4G&_nc_ht=scontent-man2-1.xx&oh=00_AfABQ2j76U2D-_gAtx3elfxYr-MMRo5vgVnMcJTtPdULZA&oe=64663D81","526","https://www.facebook.com/photo/?fbid=253891343803152&set=a.174745415051079","ZAD jobs","253891370469816","23","#زاد
تعلن منظمة الهلال الأحمر عن توفر شواغر ضمن مشروع الدعم الإنساني.
المسمى الوظيفي المطلوب: شاغر عامل اجتماعي وتسجيل.
مكان العمل: الشيخ مقصود.
المهام المطلوبة:
- ضمان الاجراءات المناسبة لاستقبال وتنظمي الاشخاص موضع الاهتمام الذين يراجعون المركز لحضور مقابلات التسجيل.
- جمع البيانات الشخصية الاساسية للأشخاص موضع الاهتمام القادمين الى المركز وتحديث بيانات الافراد المسجلين سابقا.
- تسجيل معلومات اخرى على مستوى الاسرة وعلى المستوى الفردي.
- اجراء تقييم لوضع كل اسرة/فرد (او الافراد) ممن يراجعون المركز للتسجيل واحالة الاسرة المعنية او الافراد الى الخدمة المناسبة.
- القيام بالتسجيل خارج المركز المجتمعي عند الحاجة من خلال القيام بزيارات منزلية للحالات التي لا يمكنها المجيء الى المركز.
- ضمان المتابعة المناسبة للحالات التي قام موظفون آخرون في المركز بإحالتها الى التسجيل لاستكمال اجراءات تتعلق بالتسجيل.
- التأكد من توافر جميع المواد تتعلق بالتسجيل وتخزينها على نحو ملائم وذلك بالتعاون الوثيق مع المساعد الاداري.
- المشاركة في التدريبات ذات الصلة وحضور الاجتماعات والقيام باية مهام اخرى ذات صلة عند الطلب.
المؤهلات المطلوبة:
- اجازة جامعية في علم الاجتماع أو التربية.
- خبرة سنة على الأقل في مجال مشابه سواءً تطوعية أو عملية وتعتبر الخبرة العملية بديلة عن المؤهل الدراسي في حال عدم توفره.
- مهارات تواصل عالية.
- القدرة على تحمل ضغط العمل والعمل ضمن فريق .
- مستوى جيد في محادثة وكتابة اللغة الانكليزية.
- إجادة العمل على برامج .Office
على من يرغب بالتقدم تعبئة الاستمارة التالية:  https://tinyurl.com/y6sy8ns6
---------------------------------------------

المسمى الوظيفي المطلوب: شاغر عضو فريق جوال- دعم نفسي.
مكان العمل: مركز حلب و مركز الشيخ مقصود.
المهام المطلوبة:
- ﺗﻘدﯾم اﻟﻣﺷورة اﻟﻔردﯾﺔ
- دﻋم اﻷﻧﺷطﺔ اﻟﻣﺗﻌﻠﻘﺔ ﺑﺎﻟدﻋم اﻟﻧﻔﺳﻲ اﻻﺟﺗﻣﺎﻋﻲ.
- عقد ﺟﻠﺳﺎت ﻣﻧﺎﻗﺷﺔ ﺗﺟرﯾﮭﺎ ﻣﺟﻣوﻋﺎت اﻟﺗرﻛﯾز ودﻋم اﻟﺗﻘﯾﯾﻣﺎت اﻟﺗﺷﺎرﻛﯾﺔ.
- إﺣﺎﻟﺔ اﻟﺣﺎﻻت داﺧﻠﯾًﺎ أو ﺧﺎرﺟﯾًﺎ إﻟﻰ ﺷرﻛﺎء اﻟﻣﻔوﺿﯾﺔ واﻟﻘطﺎﻋﺎت اﻷﺧرى اﻟﻌﺎﻣﻠﺔ ﻓﻲ ھذا اﻟﻣﯾدان واﻟﺗﻲ ﻟﻠﺷرﯾك ﻣﻌﮭﺎ أﺻ ًﻼ آﻟﯾﺔ إﺣﺎﻟﺔ.
المؤهلات المطلوبة:
- إجازة جامعية في علم النفس أو الاجتماع.
- خبرة لا تقل عن سنة في العمل الميداني سواءً تطوعي أو عملي وتعتبر الخبرة العملية بديلة عن المؤهل الدراسي في حال عدم توفره.
- إجادة اللغة الانجليزية.
- القدرة على تحمل ضغط العمل.
- مهارات الاتصال والتواصل مع الأخرين.
- مهارات خدمة مستفيدين.
- القدرة على العمل ضمن الفريق.      
- إجادة العمل على برامج الكمبيوتر وبخاصة Word و Excel .   
على من يرغب بالتقدم تعبئة الاستمارة التالية:  https://tinyurl.com/mwb3w8ru

---------------------------------------------

المسمى الوظيفي المطلوب: شاغر عضو فريق جوال- تمكين المرأة.
ان العمل: الشيخ مقصود.
المهام المطلوبة:
- ﻧﺷر اﻟﻣﻌﻠوﻣﺎت ﺣول اﻟﺧدﻣﺎت اﻟﻣﺗﺎﺣﺔ ﻟﺣﺎﻻت اﻟﻌﻧف اﻟﺟﻧﺳﻲ واﻟﻌﻧف اﻟﻘﺎﺋم ﻋﻠﻰ اﻟﻧوع اﻻﺟﺗﻣﺎﻋﻲ ﻓﻲ اﻟﻣﻧﺎطﻖ اﻟﻣﺣﯾطﺔ. 
- إﺣﺎﻟﺔ اﻟﻧﺎﺟﯾن ﻣن اﻟﻌﻧف اﻟﺟﻧﺳﻲ واﻟﻌﻧف اﻟﻘﺎﺋم ﻋﻠﻰ اﻟﻧوع اﻻﺟﺗﻣﺎﻋﻲ، اﻟذﯾن ﯾﺗواﺻﻠون ﻣﻊ اﻟﻔرﯾﻖ اﻟﺟوال وﯾﺑدون رﻏﺑﺗﮭم ﻓﻲ اﻟﺣﺻول ﻋﻠﻰ ھذه اﻟﺧدﻣﺔ، إﻟﻰ أﻗرب ﺧدﻣﺔ ﻹدارة ﺣﺎﻻت اﻟﻌﻧف اﻟﺟﻧﺳﻲ واﻟﻌﻧف اﻟﻘﺎﺋم ﻋﻠﻰ اﻟﻧوع اﻻﺟﺗﻣﺎﻋﻲ وﻏﯾرھﺎ ﻣن ﻣﻘدﻣﻲ اﻟﺧدﻣﺎت.
- دﻋم إﻧﺷﺎء ھﯾﻛﻠﯾﺎت ﻣﺟﺗﻣﻌﯾﺔ ﻟﺣﺎﻻت اﻟﻌﻧف اﻟﺟﻧﺳﻲ واﻟﻌﻧف اﻟﻘﺎﺋم ﻋﻠﻰ اﻟﻧوع اﻻﺟﺗﻣﺎﻋﻲ ﻋﻧدﻣﺎ ﯾﻛون ذﻟك ﻣﻣﻛ ﻧًﺎ. 
- ﺗﺣدﯾد اﻟﺑؤر اﻟﺗﻲ ﺗﻛﺛر ﻓﯾﮭﺎ ﺣﺎﻻت اﻟﻌﻧف اﻟﺟﻧﺳﻲ واﻟﻌﻧف اﻟﻘﺎﺋم ﻋﻠﻰ اﻟﻧوع اﻻﺟﺗﻣﺎﻋﻲ
- دﻋم اﻟﺗﻘﯾﯾﻣﺎت اﻟﺗﺷﺎرﻛﯾﺔ.
المؤهلات المطلوبة:
- اجازة جامعية في ( العلوم الانسانية أو علم الاجتماع وغيرها...) على الأقل .
- خبرة في مجال العمل الانساني لاتقل عن سنة  سواءً تطوعية أو عملية وتعتبر الخبرة العملية بديلة عن المؤهل الدراسي في حال عدم توفره
- إجادة اللغة الإنكليزية ( قراءة و كتابة).
- إجادة العمل على الحاسوب Microsoft Office (Excel, Word)
- مهارات التواصل عالية.
- القدرة على العمل ضمن فريق.

على من يرغب بالتقدم تعبئة الاستمارة التالية:  https://tinyurl.com/4rypjufj

---------------------------------------------

المسمى الوظيفي المطلوب: شاغر عضو فريق جوال- حماية.       
مكان العمل: مركز حلب و مركز الشيخ مقصود.
المهام المطلوبة:
- ﻧﺷر اﻟﻣﻌﻠوﻣﺎت ﺣول ﺧدﻣﺎت ﺣﻣﺎﯾﺔ اﻟطﻔل اﻟﻣﺗﺎﺣﺔ ﻓﻲ اﻟﻣﻧﺎطﻖ اﻟﻣﺣﯾطة.
- أﻧﺷطﺔ ﺗرﻓﯾﮭﯾﺔ.
- أﻧﺷطﺔ ﺗوﻋﯾﺔ.
- ﺗﺣدﯾد اﻷطﻔﺎل اﻟﻣﻌرﺿﯾن ﻟﻠﺧطر وإﺣﺎﻟﺗﮭم إﻟﻰ أﻗرب ﺧدﻣﺔ ﻹدارة ﺣﺎﻻت ﺣﻣﺎﯾﺔ اﻟطﻔل وﻏﯾرھﺎ ﻣن ﻣﻘدﻣﻲ اﻟﺧدﻣﺎت. 
- دﻋم إﻧﺷﺎء ھﯾﻛﻠﯾﺎت ﻣﺟﺗﻣﻌﯾﺔ ﻟﺣﻣﺎﯾﺔ اﻟطﻔل ﻋﻧدﻣﺎ ﯾﻛون ذﻟك ﻣﻣﻛناً.
- دﻋم اﻟﺗﻘﯾﯾﻣﺎت اﻟﺗﺷﺎرﻛﯾﺔ.
المؤهلات المطلوبة:
- اجازة جامعية في التربية (رياض أطفال)، علم اجتماع، علم النفس أوالفنون الجميلة.
- خبرة سنة على الأقل في مجال مشابه سواءً تطوعية أو عملية وتعتبر الخبرة العملية بديلة عن المؤهل الدراسي في حال عدم توفره
- مهارات تواصل عالية.
- القدرة على تحمل ضغط العمل والعمل ضمن فريق .
- مستوى جيد في محادثة وكتابة اللغة الانكليزية.
- إجادة العمل على برامج Office
على من يرغب بالتقدم تعبئة الاستمارة التالية:  https://tinyurl.com/spzhs58j

---------------------------------------------

المسمى الوظيفي المطلوب: شاغر مدير حالة تمكين المرأة (ذكر).       
ان العمل: مركز حلب.
المهام المطلوبة:
- ﺗﺣدﯾد واﺳﺗﻘﺑﺎل اﻷﺷﺧﺎص ﻣوﺿﻊ اﻻھﺗﻣﺎم ﻣن اﻟﻌﺎﻣﻠﯾن اﻻﺟﺗﻣﺎﻋﯾﯾن وﻣﺗطوﻋﻲ اﻟوﺻولأو/وﻏﯾرھم ﻣن اﻟﻌﺎﻣﻠﯾن/ﻣﻘدﻣﻲ اﻟﺧدﻣﺎت ﺑﺎﻟﻣﯾدان. 
- إﺟراء ﺗﻘﯾﯾم ﻟﺗﺣدﯾد اﺣﺗﯾﺎﺟﺎت وﻣﺧﺎطر اﻟﻌﻧف اﻟﺟﻧﺳﻲ واﻟﻌﻧف اﻟﻘﺎﺋم ﻋﻠﻰ اﻟﻧوع اﻻﺟﺗﻣﺎﻋﻲ ﻣن ﺧﻼل ﺗﻘدﯾم اﻟﻣﺷورة اﻟﻔردﯾﺔ واﻟﺧدﻣﺎت اﻟﻣﻼﺋﻣﺔ ﺑﻣﺎ فيها اﻹﺣﺎﻟﺔ. 
- وﺿﻊ ﺧطﺔ ﻋﻣل/ﺧطﺔ رﻋﺎﯾﺔ ﺑﻣﺷﺎرﻛﺔ اﻟﻧﺎﺟﯾن وﺷﺑﻛﺎت ﺗواﺻﻠﮭم اﻟرﺋﯾﺳﯾﺔ (ﻓﻲ ﺣﺎل ﻛﺎن ذﻟك ﻣﻧﺎﺳﺑا) واﻟﺗﻧﺳﯾﻖ ﻣﻊ ﻏﯾرھم ﻣن ﻣﺳؤوﻟﻲ اﻟﺗﻧﺳﯾﻖ وﻣﻘدﻣﻲ اﻟﺧدﻣﺎت ﻓﻲ اﻟﻣرﻛز. 
- وﺿﻊ ﺧﺎرطﺔ ﻟﻠﺧدﻣﺎت ﺑﺎﻟﺗﻌﺎون ﻣﻊ ﻣﺗطوﻋﻲ اﻟوﺻول وذﻟك ﻟﺿﻣﺎن إﺣﺎﻻت ﻓﻌّﺎﻟﺔ ،واﻟﻘﯾﺎم ﺑﺗﺣدﯾث دوري ﻟﮭذه اﻟﺧﺎرطﺔ.
- ﻣﺗﺎﺑﻌﺔ ﺗﻧﻔﯾذ ﺧطﺔ اﻟرﻋﺎﯾﺔ ﺣﺗﻰ إﻏﻼق اﻟﺣﺎﻻت وﺗﻘﯾﯾم نتائجها وﺗﻌدﯾﻠﮭﺎ وﻓﻘﺎً ﻟذﻟك.
- ﺗﺣدﯾث ﻗﺎﻋدة ﺑﯾﺎﻧﺎت إدارة اﻟﺣﺎﻻت ﺗواﻓﻘﺎً ﻣﻊ ﻣﻌﺎﯾﯾر إدارة اﻟﻣﻌﻠوﻣﺎت، وﺿﻣﺎن وجود وﺛﺎﺋﻖ ﻣﺣدﱠﺛﺔ ﻟﻠﺣﺎﻻت ﺑﺎﺳﺗﺧدام اﻻﺳﺗﻣﺎرات اﻟﻣﻧﺎﺳﺑﺔ.
- اﻟﻣﺳﺎﻋدة ﻓﻲ ﺗﺻﻣﯾم وﺗﺧطﯾط أﻧﺷطﺔ اﻟﺗوﻋﯾﺔ اﻟﺧﺎﺻﺔ ﺑﺎﻟﻌﻧف اﻟﺟﻧﺳﻲ واﻟﻌﻧف اﻟﻘﺎﺋم ﻋﻠﻰ اﻟﻧوع اﻻﺟﺗﻣﺎﻋﻲ ووﺿﻊ ﻣﻧﮭﺟﯾﺎت ﺗﻧﻔﯾذھﺎ، وﻣﺳﺎﻋدة ودﻋم ﻣﺗطوﻋﻲ اﻟوﺻول ﻓﻲ إﺟراء ﺟﻠﺳﺎت ﺗوﻋﯾﺔ اﻟﻌﻧف اﻟﺟﻧﺳﻲ واﻟﻌﻧف اﻟﻘﺎﺋم ﻋﻠﯽ اﻟﻧوع اﻻﺟﺗﻣﺎﻋﻲ. 
- ﺗﻘدﯾم ﺗﻘﺎرﯾر ﺗﺣﻠﯾﻠﯾﺔ وﻛﻣﯾّﺔ ﺷﮭرﯾﺔ ﺗﺷﺗﻣل ﻋﻠﻰ ﺑﯾﺎﻧﺎت ﻣﺻﻧﻔﺔ إﻟﻰ اﻟﻣﻧﺳﻖ اﻟﺧﺎص ﺑﺎﻟﻌﻧف اﻟﺟﻧﺳﻲ واﻟﻌﻧف اﻟﻘﺎﺋم ﻋﻠﻰ اﻟﻧوع اﻻﺟﺗﻣﺎﻋﻲ وإﺑﻼﻏﮫ ﻋﻧدﻣﺎ ﯾﻛون ھﻧﺎك ﺣﺎﻟﺔ ﻣﻌﻘدة ﻻ ﯾﻣﻛن ﻣﻌﺎﻟﺟﺗﮭﺎ ﺑطرﯾﻘﺔ ﻓﻌّﺎﻟﺔ.
- اﻟﻌﻣل ﻋن ﻛﺛب واﻟﺗﻧﺳﯾﻖ ﻣﻊ ﻣﺳؤوﻟﻲ اﻟﺗﻧﺳﯾﻖ ﺑﺷﺄن اﻟﺗدرﯾب اﻟﻣﮭﻧﻲ وﻣﻧﺢ اﻟﻣﺷﺎرﯾﻊ اﻟﺻﻐﯾرة ﻣن أﺟل اﻟﻘﯾﺎم ﺑﺗدﺧﻼت إﺿﺎﻓﯾﺔ واﻟﺗﻧﺳﯾﻖ اﻟواﺳﻊ ﻣﻊ إدارة ﺣﺎﻻت ﺣﻣﺎﯾﺔ اﻟطﻔل ﻟﺣﺎﻻت اﻷطﻔﺎل اﻟﻧﺎﺟ ﯾّن ﻣن اﻟﻌﻧف اﻟﺟﻧﺳﻲ واﻟﻌﻧف اﻟﻘﺎﺋم ﻋﻠﻰ اﻟﻧوع اﻻﺟﺗﻣﺎﻋﻲ ﻓﻲ ﺟﻣﯾﻊ ﻣراﺣل إدارة اﻟﺣﺎﻟﺔ.
المؤهلات المطلوبة:
- اجازة جامعية في ( العلوم الانسانية أو علم الاجتماع وغيرها...) على الأقل .
- خبرة في مجال العمل الانساني لاتقل عن سنة  سواءً تطوعية أو عملية وتعتبر الخبرة العملية بديلة عن المؤهل الدراسي في حال عدم توفره.
- إجادة اللغة الإنكليزية ( قراءة و كتابة).
- إجادة العمل على الحاسوب Microsoft Office (Excel, Word)
- مهارات تواصل عالية.
- القدرة على العمل ضمن فريق.
على من يرغب بالتقدم تعبئة الاستمارة التالية:  https://tinyurl.com/4yswhk6y

مع العلم ان اخر موعد للتقديم هو يوم الأحد 14 أيار 2023
حلب 09/05/2023 

#فرص_عمل #فرصةعمل #فرصة_عمل #فرصة #فرصه #فرص #عمل #شغل #شاغر #شواغر #توظيف #وظائف #وظيفة #منظمات #جمعيات
 #HR #Recruitment #employment #vacancies  #cv #jobs #job #jobseekers #jobsearch #opportunity #Vacancy #ngo #sarc","2023-05-10T13:56:38.000Z","1683726998","https://www.facebook.com/100075468657784/posts/253891370469816","https://www.facebook.com/permalink.php?story_fbid=pfbid0pCHRwkxRTwGr6uh1JvibnWVc5fE2C5P8wMMCF4EUkdu27kJBj7qjxvX2y5usFdzSl&id=100075468657784"
"795","100075468657784","https://www.facebook.com/profile.php?id=100075468657784","ZmVlZGJhY2s6MjUzNDYwNDkzODQ2MjM3","350","Photo","Photo","FFF8D837","253460480512905","May be an image of bread, poster and text","182","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/346058171_837088874530371_3538396873811450533_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=qPygp73tZ6UAX8b0wQn&_nc_ht=scontent-iad3-1.xx&oh=00_AfBidmdYajyRu2oPbisai4-F569FUmECi7ovDd1XkAfdOg&oe=6466E734","182","https://www.facebook.com/photo/?fbid=253460480512905&set=a.174745415051079","ZAD jobs","253460493846237","39","#زاد
تعلن الجمعية السورية للتنمية الاجتماعية عن حاجتها لعدة شواغر ضمن عدة محافظات
#دمشق #درعا #حمص #حماة #حسكة #قامشلي #ادلب

إعجاب 👍ثم تعليق بتصلك الفرص ع الماسنجر 

#فرص_عمل #فرصةعمل #فرصة_عمل #فرصة #فرصه #فرص #عمل #شغل #شاغر #شواغر #توظيف #وظائف #وظيفة #منظمات #جمعيات
 #HR #Recruitment #employment #vacancies  #cv #jobs #job #jobseekers #jobsearch #opportunity #Vacancy #ngo #SSSD","2023-05-09T17:48:03.000Z","1683654483","https://www.facebook.com/100075468657784/posts/253460493846237","https://www.facebook.com/permalink.php?story_fbid=pfbid0D31AqLnp23C1W5i3SywKuJruMopV689TtDcknc3HZj9tUdco9QWhQTD6ECRc4CBPl&id=100075468657784"
"1993","100075468657784","https://www.facebook.com/profile.php?id=100075468657784","ZmVlZGJhY2s6MjUyOTAwNjUzOTAyMjIx","582","Photo","Photo","FFB2B3AD","252900633902223","May be an image of bureau, house plant, mouse pad, desk and office","526","https://scontent.fdet1-2.fna.fbcdn.net/v/t39.30808-6/345462179_256480070122596_6478986196731980521_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=P1toBucwj0UAX9NmIQ1&_nc_ht=scontent.fdet1-2.fna&oh=00_AfC7ThgyNvbkBl8NrJ4dDNjcwU07UmvrsftgQ4uUrvbKBA&oe=6466B779","526","https://www.facebook.com/photo/?fbid=252900633902223&set=a.174745415051079","ZAD jobs","252900653902221","57","#زاد
 فرصة عمل #من_المنزل #عن_بعد 
براتب اكثر من 30 مليون شهريا 

اتاكدوا انه عاملين إعجاب بصفحة زاد .. 
بعدين إعجاب 👍ثم نقطة وبتصلك الفرص لعندك😎 

#فرص_عمل #فرصةعمل #فرصة_عمل #فرصة #فرصه #فرص #عمل #شغل #شاغر #شواغر #توظيف #وظائف #وظيفة
 #HR #Recruitment #employment #vacancies  #cv #jobs #job #jobseekers #jobsearch #opportunity #Vacancy #online #remotely #remotework","2023-05-08T16:44:55.000Z","1683564295","https://www.facebook.com/100075468657784/posts/252900653902221","https://www.facebook.com/permalink.php?story_fbid=pfbid02gcPHyRdAQ9J7T1KZW1LTH2zae7P8FcQKbNhZNfu4dCiiD5WrMbCwuNZnGvB1yfQxl&id=100075468657784"
"1459","100075468657784","https://www.facebook.com/profile.php?id=100075468657784","ZmVlZGJhY2s6MjUwOTcxNTMwNzYxODAw","369","Photo","Photo","FFFFF383","250971514095135","May be an image of text","464","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-6/345146417_573400304891274_1269709480060612813_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=t8wCaLn50AsAX_mZ9oJ&_nc_ht=scontent-hou1-1.xx&oh=00_AfBLrrWeUTkzX6JSedU_PeMwe0MsaDcEvBmYYp2zBTvHmg&oe=6465FC2D","720","https://www.facebook.com/photo/?fbid=250971514095135&set=a.174745415051079","ZAD jobs","250971530761800","42","#زاد
 
 فرصة جديدة لدى  #جمعية_تنظيم_الأسرة_السورية 

اتاكدوا انه عاملين إعجاب بصفحة زاد .. 
بعدين إعجاب 👍ثم نقطة وبتصلك الفرص لعندك😎 

#فرص_عمل #فرصةعمل #فرصة_عمل #فرصة #فرصه #فرص #عمل #شغل #شاغر #شواغر #توظيف #وظائف #وظيفة #منظمات #جمعيات
 #HR #Recruitment #employment #vacancies  #cv #jobs #job #jobseekers #jobsearch #opportunity #Vacancy #ngo #SFPA #UNFPA #jobvacancy","2023-05-05T09:25:53.000Z","1683278753","https://www.facebook.com/100075468657784/posts/250971530761800","https://www.facebook.com/permalink.php?story_fbid=pfbid0u4vL5VrFvbn7XQVmtGuedySSpL4kMBMhVgSWMpRnYRd7RPWftq2dAErdqiCABgSgl&id=100075468657784"
"1898","100075468657784","https://www.facebook.com/profile.php?id=100075468657784","ZmVlZGJhY2s6MjUwNDI5NjQ0MTQ5MzIy","443","Photo","Photo","FFC5F3FF","250429620815991","May be an image of ‎water filter, poster, body of water and ‎text that says '‎إعلان جمعية الندى 9001:2015 ISO‎'‎‎","526","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/344939094_3063065853988537_3799126493136498696_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=-Ov3m8JjmXIAX_7Fv2K&_nc_ht=scontent-atl3-1.xx&oh=00_AfDkuaJ9KeXcV-jvlfAPP5Yx79DblCXZj5I3kAzWIrm4FA&oe=6466E47C","526","https://www.facebook.com/photo/?fbid=250429620815991&set=a.174745415051079","ZAD jobs","250429644149322","43","#زاد
تعلن #جمعية_الندى عن وجود شاغر وظيفي

اعجاب 👍 ثم تعليق بتصلك التفاصيل ع الماسنجر 

#فرص_عمل #فرصةعمل #فرصة_عمل #فرصة #فرصه #فرص #عمل #شغل #شاغر #شواغر #توظيف #وظائف #وظيفة #منظمات #جمعيات
 #HR #Recruitment #employment #vacancies  #cv #jobs #job #jobseekers #jobsearch #opportunity #Vacancy #ngo #alnada_charity
#Al_Nada_NGO","2023-05-04T11:24:28.000Z","1683199468","https://www.facebook.com/100075468657784/posts/250429644149322","https://www.facebook.com/permalink.php?story_fbid=pfbid023xih4hTpcean2SKpTvYKm3f2sTpRapNMKNmpjeDUuFw3VAUfttUEKUm8e2TSsvg5l&id=100075468657784"
